OrderID,OrderDate,CustomerID,CustomerName,Region,City,Category,SubCategory,Sales,Quantity,Discount,Profit,PaymentMode,ReturnFlag,Rating
22526,14-09-2024,CUST4525,Mason Lewis,East,Bhubaneswar,Bakery,Cookies,1782,19,0.05,125.23,UPI,No,5
22527,14-09-2024,CUST4526,Mason Lewis,North,Chandigarh,Fruits,Grapes,1215,18,0.08,215.55,Cash,Yes,5
22528,14-09-2024,CUST4527,Ethan Hall,South,Chennai,Vegetables,Onions,1496,12,0.16,56.07,UPI,No,1
22529,14-09-2024,CUST4528,Alice Brown,West,Mumbai,Fruits,Bananas,311,5,0.11,14.28,Cash,Yes,5
22530,14-09-2024,CUST4529,Ava Clark,East,Patna,Bakery,Pastry,551,7,0.16,-6.6,Card,Yes,1
22531,14-09-2024,CUST4530,Alice Brown,East,Patna,Fruits,Grapes,882,10,0.16,137.46,UPI,No,4
22532,14-09-2024,CUST4531,Isabella Taylor,West,Pune,Beverages,Water,1042,14,0.17,205.44,Card,No,3
22533,14-09-2024,CUST4532,Alice Brown,West,Ahmedabad,Dairy,Milk,1869,9,0.11,407.63,UPI,No,5
22534,14-09-2024,CUST4533,Olivia Martinez,East,Bhubaneswar,Dairy,Yogurt,649,15,0.01,151.64,UPI,Yes,5
22535,14-09-2024,CUST4534,Emma Davis,West,Ahmedabad,Snacks,Chocolate,943,17,0.09,135.44,Card,No,3
22536,14-09-2024,CUST4535,Daniel Wilson,South,Bengaluru,Vegetables,Onions,1193,15,0.14,210.11,Card,Yes,3
22537,14-09-2024,CUST4536,Lucas Green,South,Chennai,Beverages,Juice,412,10,0.03,-7.4,Cash,Yes,3
22538,14-09-2024,CUST4537,Charlotte Adams,South,Chennai,Fruits,Grapes,27,20,0.02,2.86,UPI,Yes,5
22539,14-09-2024,CUST4538,Daniel Wilson,West,Pune,Vegetables,Onions,1924,9,0.15,-80.08,Cash,No,3
22540,14-09-2024,CUST4539,Mia Walker,North,Chandigarh,Fruits,Bananas,1641,9,0.15,76.39,UPI,Yes,3
22541,14-09-2024,CUST4540,Amelia Scott,West,Ahmedabad,Beverages,Tea,556,18,0.11,70.63,Wallet,No,4
22542,14-09-2024,CUST4541,Michael Lee,East,Patna,Vegetables,Onions,725,10,0.03,103.3,Card,Yes,3
22543,14-09-2024,CUST4542,Lucas Green,North,Delhi,Beverages,Tea,1289,15,0.04,245.45,UPI,Yes,3
22544,14-09-2024,CUST4543,Ava Clark,East,Bhubaneswar,Fruits,Apples,1973,3,0.12,338.1,Cash,No,4
22545,15-09-2024,CUST4544,David Kim,South,Bengaluru,Vegetables,Potatoes,855,15,0.02,58.36,Wallet,No,5
22546,15-09-2024,CUST4545,Mason Lewis,East,Kolkata,Snacks,Popcorn,778,10,0.16,101.11,UPI,Yes,4
22547,15-09-2024,CUST4546,Ethan Hall,North,Chandigarh,Dairy,Yogurt,1948,18,0.19,198.55,Card,Yes,5
22548,15-09-2024,CUST4547,Emma Davis,East,Kolkata,Bakery,Bread,69,19,0.19,2.86,Card,No,4
22549,15-09-2024,CUST4548,Lucas Green,West,Mumbai,Dairy,Milk,215,10,0.13,32.15,Cash,No,4
22550,15-09-2024,CUST4549,Amelia Scott,East,Patna,Bakery,Pastry,893,19,0.06,70.13,UPI,Yes,5
22551,15-09-2024,CUST4550,Noah Young,West,Mumbai,Vegetables,Potatoes,565,17,0.09,91.4,Card,No,5
22552,15-09-2024,CUST4551,Olivia Martinez,West,Mumbai,Snacks,Biscuits,745,9,0.18,134.55,Card,No,5
22553,15-09-2024,CUST4552,James White,South,Hyderabad,Snacks,Nuts,693,9,0.07,33.74,UPI,No,3
22554,15-09-2024,CUST4553,John Smith,North,Delhi,Dairy,Yogurt,1846,14,0.19,310.83,Wallet,Yes,2
22555,15-09-2024,CUST4554,Liam Harris,West,Ahmedabad,Snacks,Chips,1462,15,0.18,234.83,UPI,Yes,5
22556,15-09-2024,CUST4555,Lucas Green,West,Mumbai,Snacks,Popcorn,462,14,0.04,39.77,UPI,Yes,1
22557,15-09-2024,CUST4556,David Kim,South,Bengaluru,Snacks,Chips,120,8,0.03,23.71,Card,No,4
22558,15-09-2024,CUST4557,Amelia Scott,North,Lucknow,Fruits,Mangoes,1364,3,0.1,-32.66,Cash,No,5
22559,15-09-2024,CUST4558,Emma Davis,South,Chennai,Dairy,Paneer,460,7,0.16,-16.72,Wallet,No,5
22560,15-09-2024,CUST4559,Benjamin Evans,North,Delhi,Bakery,Bread,48,3,0.08,7.14,UPI,Yes,4
22561,15-09-2024,CUST4560,Ethan Hall,West,Mumbai,Beverages,Tea,833,18,0.14,20.61,UPI,No,3
22562,15-09-2024,CUST4561,Sophia Johnson,West,Mumbai,Bakery,Donuts,1364,2,0.18,-30.64,Wallet,Yes,3
22563,15-09-2024,CUST4562,David Kim,South,Bengaluru,Vegetables,Carrots,393,1,0.02,90.42,UPI,Yes,5
22564,15-09-2024,CUST4563,Ethan Hall,South,Chennai,Bakery,Cookies,167,15,0.12,0.81,Wallet,Yes,5
22565,15-09-2024,CUST4564,Olivia Martinez,West,Mumbai,Vegetables,Carrots,1552,8,0.09,153.47,Wallet,No,4
22566,15-09-2024,CUST4565,Olivia Martinez,West,Pune,Beverages,Coffee,1473,14,0.17,103.74,Wallet,Yes,5
22567,15-09-2024,CUST4566,Lucas Green,West,Mumbai,Fruits,Apples,799,12,0.1,169.54,Cash,No,5
22568,15-09-2024,CUST4567,Mia Walker,West,Mumbai,Fruits,Oranges,1944,12,0.19,186.9,UPI,Yes,5
22569,16-09-2024,CUST4568,John Smith,North,Delhi,Bakery,Cookies,1874,4,0.09,21.39,Wallet,No,3
22570,16-09-2024,CUST4569,Daniel Wilson,North,Lucknow,Snacks,Nuts,1967,20,0.06,-33.08,Wallet,No,2
22571,16-09-2024,CUST4570,Ethan Hall,West,Ahmedabad,Snacks,Popcorn,310,8,0.05,-8.91,UPI,No,4
22572,16-09-2024,CUST4571,James White,North,Chandigarh,Bakery,Pastry,1091,17,0.15,116.74,Cash,No,2
22573,16-09-2024,CUST4572,Mia Walker,East,Kolkata,Bakery,Cookies,1191,9,0.08,132.02,Cash,No,5
22574,16-09-2024,CUST4573,John Smith,West,Pune,Vegetables,Onions,1623,1,0.13,326.78,UPI,Yes,4
22575,16-09-2024,CUST4574,Mia Walker,West,Mumbai,Vegetables,Spinach,1316,15,0.13,93.59,Cash,Yes,5
22576,16-09-2024,CUST4575,Benjamin Evans,North,Lucknow,Dairy,Butter,1115,13,0.02,116.59,Card,Yes,4
22577,16-09-2024,CUST4576,Emma Davis,South,Bengaluru,Bakery,Cookies,1174,12,0.05,101.32,Card,No,1
22578,16-09-2024,CUST4577,Emma Davis,South,Bengaluru,Beverages,Coffee,94,18,0,2.89,Cash,Yes,4
22579,16-09-2024,CUST4578,Amelia Scott,North,Delhi,Dairy,Paneer,351,3,0,15.74,Card,No,5
22580,16-09-2024,CUST4579,Noah Young,North,Chandigarh,Dairy,Cheese,1129,6,0.13,-45.99,Cash,No,4
22581,16-09-2024,CUST4580,Lucas Green,South,Chennai,Beverages,Water,950,9,0,123.34,Wallet,Yes,5
22582,16-09-2024,CUST4581,David Kim,North,Delhi,Bakery,Cookies,1232,6,0.13,228.25,Wallet,Yes,2
22583,16-09-2024,CUST4582,Ava Clark,East,Patna,Fruits,Mangoes,1140,2,0.16,-10.14,Wallet,Yes,4
22584,16-09-2024,CUST4583,Daniel Wilson,South,Bengaluru,Vegetables,Tomatoes,451,19,0.13,53.26,UPI,No,4
22585,16-09-2024,CUST4584,Benjamin Evans,North,Lucknow,Fruits,Apples,1428,20,0.09,93.13,Card,Yes,4
22586,16-09-2024,CUST4585,Lucas Green,East,Bhubaneswar,Bakery,Cake,1837,6,0.03,393.68,Wallet,Yes,4
22587,16-09-2024,CUST4586,John Smith,South,Bengaluru,Bakery,Pastry,1452,4,0.1,360.43,Card,Yes,5
22588,16-09-2024,CUST4587,John Smith,North,Chandigarh,Beverages,Juice,1884,2,0.02,454.08,Card,Yes,4
22589,16-09-2024,CUST4588,Ava Clark,West,Mumbai,Vegetables,Potatoes,1055,7,0.19,16.4,Cash,No,5
22590,16-09-2024,CUST4589,Amelia Scott,West,Pune,Vegetables,Carrots,1354,15,0.2,164.87,Card,No,3
22591,16-09-2024,CUST4590,John Smith,East,Kolkata,Dairy,Yogurt,1604,12,0.16,304.97,Card,Yes,3
22592,16-09-2024,CUST4591,Mia Walker,East,Bhubaneswar,Fruits,Grapes,272,17,0.2,-10.49,Cash,No,3
22593,17-09-2024,CUST4592,David Kim,West,Pune,Beverages,Juice,1079,15,0.06,-53.87,Card,No,4
22594,17-09-2024,CUST4593,Michael Lee,West,Ahmedabad,Vegetables,Onions,1464,18,0.14,339,Cash,No,4
22595,17-09-2024,CUST4594,Lucas Green,North,Lucknow,Fruits,Apples,1333,1,0.01,3.09,UPI,Yes,5
22596,17-09-2024,CUST4595,Sophia Johnson,West,Mumbai,Bakery,Pastry,1175,14,0.15,187.18,Cash,Yes,3
22597,17-09-2024,CUST4596,Charlotte Adams,North,Lucknow,Dairy,Milk,429,16,0.03,90.37,UPI,No,5
22598,17-09-2024,CUST4597,David Kim,West,Ahmedabad,Dairy,Butter,1250,7,0.09,91.97,UPI,Yes,4
22599,17-09-2024,CUST4598,Amelia Scott,West,Ahmedabad,Bakery,Pastry,1251,10,0.13,60.26,Card,No,5
22600,17-09-2024,CUST4599,Liam Harris,North,Chandigarh,Snacks,Popcorn,1233,8,0.08,-18.84,UPI,No,5
22601,17-09-2024,CUST4600,Mia Walker,East,Patna,Bakery,Cookies,1816,13,0.16,175.69,Wallet,No,4
22602,17-09-2024,CUST4601,Sophia Johnson,North,Lucknow,Dairy,Cheese,241,6,0.18,15.92,Cash,No,5
22603,17-09-2024,CUST4602,James White,West,Mumbai,Snacks,Chips,1459,20,0.12,-52.84,Card,Yes,3
22604,17-09-2024,CUST4603,Daniel Wilson,South,Bengaluru,Vegetables,Carrots,1930,7,0.12,403.39,Cash,No,5
22605,17-09-2024,CUST4604,Lucas Green,East,Kolkata,Snacks,Nuts,1990,7,0.18,131.52,UPI,Yes,5
22606,17-09-2024,CUST4605,James White,South,Chennai,Beverages,Soft Drink,702,19,0.18,-24.58,Card,No,4
22607,17-09-2024,CUST4606,Michael Lee,West,Pune,Bakery,Pastry,905,19,0.08,107.62,Wallet,Yes,5
22608,17-09-2024,CUST4607,John Smith,North,Chandigarh,Beverages,Juice,1035,9,0.19,250.81,Cash,Yes,5
22609,17-09-2024,CUST4608,John Smith,West,Ahmedabad,Bakery,Pastry,1552,19,0.08,-1.89,UPI,No,3
22610,17-09-2024,CUST4609,Ethan Hall,West,Mumbai,Snacks,Biscuits,1842,4,0.05,185.51,UPI,No,5
22611,17-09-2024,CUST4610,David Kim,East,Bhubaneswar,Fruits,Bananas,1048,19,0.03,61.26,Wallet,No,3
22612,17-09-2024,CUST4611,Benjamin Evans,South,Bengaluru,Snacks,Popcorn,241,6,0.01,2.1,UPI,No,5
22613,17-09-2024,CUST4612,Amelia Scott,North,Lucknow,Fruits,Oranges,1065,14,0.18,25.23,Card,Yes,5
22614,17-09-2024,CUST4613,Mia Walker,East,Kolkata,Dairy,Yogurt,319,11,0.05,-9.33,Wallet,Yes,3
22615,17-09-2024,CUST4614,Alice Brown,North,Delhi,Vegetables,Tomatoes,522,17,0.15,116.01,Wallet,No,5
22616,17-09-2024,CUST4615,John Smith,East,Bhubaneswar,Beverages,Soft Drink,998,3,0,220.19,Cash,Yes,5
22617,18-09-2024,CUST4616,Alice Brown,South,Bengaluru,Fruits,Apples,231,1,0.03,13.93,Card,No,5
22618,18-09-2024,CUST4617,Amelia Scott,North,Delhi,Bakery,Pastry,588,15,0.04,75.64,Cash,Yes,5
22619,18-09-2024,CUST4618,Emma Davis,North,Delhi,Fruits,Mangoes,1644,7,0.15,-38.06,UPI,Yes,3
22620,18-09-2024,CUST4619,Alice Brown,South,Hyderabad,Beverages,Tea,1767,17,0.11,226.13,Wallet,Yes,5
22621,18-09-2024,CUST4620,Ava Clark,North,Chandigarh,Snacks,Chips,396,18,0.19,11.2,Wallet,No,3
22622,18-09-2024,CUST4621,Daniel Wilson,West,Mumbai,Bakery,Donuts,1781,17,0.17,84.7,Cash,No,2
22623,18-09-2024,CUST4622,Emma Davis,North,Delhi,Bakery,Donuts,1185,3,0.05,249.55,Cash,No,4
22624,18-09-2024,CUST4623,Sophia Johnson,North,Chandigarh,Fruits,Bananas,1314,4,0.09,102.53,Wallet,No,2
22625,18-09-2024,CUST4624,Daniel Wilson,South,Hyderabad,Vegetables,Carrots,586,1,0.19,100.87,UPI,No,5
22626,18-09-2024,CUST4625,Olivia Martinez,West,Mumbai,Bakery,Donuts,574,1,0.14,9.29,UPI,Yes,1
22627,18-09-2024,CUST4626,Olivia Martinez,East,Kolkata,Vegetables,Tomatoes,774,1,0.13,32.8,Card,No,5
22628,18-09-2024,CUST4627,David Kim,North,Delhi,Vegetables,Onions,322,12,0.09,70.24,Wallet,Yes,4
22629,18-09-2024,CUST4628,Emma Davis,North,Lucknow,Beverages,Juice,409,8,0.06,90.5,UPI,No,4
22630,18-09-2024,CUST4629,Ethan Hall,West,Ahmedabad,Fruits,Grapes,1264,3,0.13,53.03,Wallet,No,5
22631,18-09-2024,CUST4630,Emma Davis,North,Delhi,Beverages,Soft Drink,236,5,0.11,19.78,UPI,No,4
22632,18-09-2024,CUST4631,Lucas Green,West,Mumbai,Fruits,Bananas,633,1,0.11,23.65,UPI,No,3
22633,18-09-2024,CUST4632,Amelia Scott,North,Chandigarh,Vegetables,Tomatoes,337,10,0.06,15.7,Card,No,5
22634,18-09-2024,CUST4633,Ethan Hall,West,Ahmedabad,Dairy,Milk,1161,16,0.09,262.33,Card,Yes,5
22635,18-09-2024,CUST4634,Mason Lewis,East,Bhubaneswar,Dairy,Butter,1216,18,0.07,-48.91,Card,Yes,3
22636,18-09-2024,CUST4635,Noah Young,South,Bengaluru,Fruits,Bananas,1049,5,0.04,190.16,UPI,Yes,4
22637,18-09-2024,CUST4636,Liam Harris,East,Kolkata,Fruits,Apples,1709,10,0.15,206.6,Wallet,Yes,1
22638,18-09-2024,CUST4637,Amelia Scott,West,Mumbai,Vegetables,Onions,739,4,0.18,31.31,UPI,Yes,3
22639,18-09-2024,CUST4638,Ava Clark,North,Lucknow,Vegetables,Tomatoes,1650,9,0.16,339.32,Wallet,No,1
22640,18-09-2024,CUST4639,Liam Harris,East,Bhubaneswar,Snacks,Nuts,1557,6,0.01,368.12,Card,No,3
22641,19-09-2024,CUST4640,Michael Lee,South,Hyderabad,Fruits,Apples,148,2,0.18,0.53,UPI,No,5
22642,19-09-2024,CUST4641,David Kim,East,Bhubaneswar,Snacks,Chocolate,1726,13,0.19,3.01,Card,Yes,5
22643,19-09-2024,CUST4642,Ava Clark,North,Chandigarh,Fruits,Apples,1044,18,0.18,-42.14,Card,No,3
22644,19-09-2024,CUST4643,Charlotte Adams,South,Hyderabad,Beverages,Soft Drink,1578,5,0.06,356.39,Card,No,4
22645,19-09-2024,CUST4644,Ethan Hall,North,Lucknow,Fruits,Grapes,1473,19,0.11,162.08,Cash,No,5
22646,19-09-2024,CUST4645,Olivia Martinez,North,Chandigarh,Snacks,Nuts,218,16,0.15,30.33,Wallet,Yes,5
22647,19-09-2024,CUST4646,Mason Lewis,North,Chandigarh,Bakery,Pastry,1174,15,0.16,-54.55,Card,No,1
22648,19-09-2024,CUST4647,Mason Lewis,West,Pune,Bakery,Pastry,1814,16,0.19,67.58,Cash,No,4
22649,19-09-2024,CUST4648,Benjamin Evans,South,Bengaluru,Snacks,Chips,1179,17,0.16,62.75,Wallet,Yes,4
22650,19-09-2024,CUST4649,Ava Clark,West,Pune,Dairy,Butter,1559,11,0.1,385.76,UPI,Yes,4
22651,19-09-2024,CUST4650,Sophia Johnson,East,Kolkata,Beverages,Juice,1655,11,0.12,38.78,Card,No,5
22652,19-09-2024,CUST4651,Liam Harris,West,Pune,Vegetables,Onions,1116,15,0.08,-44.1,Card,Yes,5
22653,19-09-2024,CUST4652,Liam Harris,West,Pune,Fruits,Oranges,1909,10,0.03,60.4,Wallet,Yes,5
22654,19-09-2024,CUST4653,Mason Lewis,South,Hyderabad,Bakery,Donuts,1939,7,0.14,193.86,Cash,Yes,5
22655,19-09-2024,CUST4654,Noah Young,South,Hyderabad,Bakery,Pastry,840,2,0.15,38.08,Wallet,No,3
22656,19-09-2024,CUST4655,Emma Davis,East,Kolkata,Dairy,Paneer,197,3,0,-2.13,Wallet,No,4
22657,19-09-2024,CUST4656,Olivia Martinez,West,Ahmedabad,Bakery,Cake,1243,4,0.07,142.38,Wallet,No,3
22658,19-09-2024,CUST4657,David Kim,East,Patna,Fruits,Oranges,473,4,0.14,115.43,Card,Yes,2
22659,19-09-2024,CUST4658,Noah Young,West,Ahmedabad,Beverages,Soft Drink,1836,19,0.18,230.88,Cash,No,5
22660,19-09-2024,CUST4659,David Kim,West,Pune,Snacks,Chocolate,429,10,0.01,-20.86,Card,No,4
22661,19-09-2024,CUST4660,James White,North,Chandigarh,Beverages,Soft Drink,287,18,0.15,-13.77,Wallet,No,4
22662,19-09-2024,CUST4661,Charlotte Adams,West,Mumbai,Vegetables,Onions,418,9,0.2,10.11,Wallet,No,2
22663,19-09-2024,CUST4662,Daniel Wilson,East,Bhubaneswar,Bakery,Cookies,1945,9,0.18,46.26,Wallet,No,5
22664,19-09-2024,CUST4663,Daniel Wilson,West,Pune,Beverages,Coffee,856,17,0.06,-18.44,UPI,No,4
22665,20-09-2024,CUST4664,Amelia Scott,South,Hyderabad,Fruits,Bananas,1900,13,0.07,462.79,Cash,Yes,4
22666,20-09-2024,CUST4665,Ethan Hall,West,Mumbai,Dairy,Butter,534,1,0.07,81.72,Card,Yes,5
22667,20-09-2024,CUST4666,Daniel Wilson,East,Kolkata,Vegetables,Spinach,642,20,0.07,42.59,Cash,Yes,5
22668,20-09-2024,CUST4667,Isabella Taylor,North,Delhi,Beverages,Coffee,886,10,0.16,-44.22,Card,Yes,4
22669,20-09-2024,CUST4668,Lucas Green,South,Bengaluru,Vegetables,Spinach,1000,18,0.08,34.06,Cash,No,3
22670,20-09-2024,CUST4669,Mia Walker,South,Chennai,Dairy,Butter,1452,19,0.03,347.17,Wallet,No,5
22671,20-09-2024,CUST4670,Emma Davis,North,Delhi,Snacks,Biscuits,1370,4,0.08,43.15,Wallet,No,4
22672,20-09-2024,CUST4671,Charlotte Adams,East,Kolkata,Snacks,Nuts,1930,5,0.14,255.27,Wallet,No,5
22673,20-09-2024,CUST4672,Sophia Johnson,South,Hyderabad,Vegetables,Tomatoes,272,19,0.11,52.42,UPI,No,3
22674,20-09-2024,CUST4673,Lucas Green,South,Chennai,Bakery,Cake,435,20,0.16,91.7,Wallet,Yes,5
22675,20-09-2024,CUST4674,James White,South,Hyderabad,Dairy,Yogurt,382,16,0.19,-0.93,Wallet,Yes,2
22676,20-09-2024,CUST4675,Noah Young,South,Chennai,Dairy,Milk,952,12,0.13,102.51,UPI,No,5
22677,20-09-2024,CUST4676,Ethan Hall,North,Chandigarh,Vegetables,Spinach,1347,8,0.02,-37.35,UPI,No,5
22678,20-09-2024,CUST4677,Alice Brown,North,Lucknow,Beverages,Coffee,1647,16,0.05,367.69,UPI,No,5
22679,20-09-2024,CUST4678,Emma Davis,North,Chandigarh,Dairy,Butter,278,18,0.02,34.49,Wallet,Yes,5
22680,20-09-2024,CUST4679,Mason Lewis,West,Pune,Vegetables,Onions,1439,14,0.17,160.57,Cash,Yes,4
22681,20-09-2024,CUST4680,Mia Walker,South,Hyderabad,Bakery,Cookies,886,18,0.03,68.12,UPI,No,5
22682,20-09-2024,CUST4681,Mason Lewis,South,Bengaluru,Bakery,Bread,533,16,0.07,127.18,Wallet,No,3
22683,20-09-2024,CUST4682,Ethan Hall,East,Kolkata,Dairy,Butter,554,19,0.12,-8.04,Wallet,No,5
22684,20-09-2024,CUST4683,Isabella Taylor,West,Mumbai,Beverages,Juice,652,15,0.16,80.89,Card,Yes,5
22685,20-09-2024,CUST4684,Liam Harris,South,Hyderabad,Vegetables,Tomatoes,1705,20,0.13,372.52,Wallet,No,5
22686,20-09-2024,CUST4685,Michael Lee,West,Ahmedabad,Beverages,Juice,85,6,0.19,-3.32,Card,Yes,5
22687,20-09-2024,CUST4686,Liam Harris,North,Delhi,Bakery,Cookies,1777,4,0.01,262.28,UPI,Yes,5
22688,20-09-2024,CUST4687,Ethan Hall,North,Lucknow,Fruits,Oranges,655,10,0.17,63.45,Wallet,Yes,4
22689,21-09-2024,CUST4688,Amelia Scott,West,Ahmedabad,Beverages,Water,606,20,0.07,45.44,Wallet,Yes,4
22690,21-09-2024,CUST4689,Ava Clark,East,Bhubaneswar,Vegetables,Tomatoes,586,16,0.02,-22.77,Cash,Yes,4
22691,21-09-2024,CUST4690,Emma Davis,North,Chandigarh,Fruits,Oranges,1170,12,0.05,110.56,Wallet,No,4
22692,21-09-2024,CUST4691,Isabella Taylor,West,Pune,Vegetables,Onions,960,10,0.18,130.7,Wallet,Yes,4
22693,21-09-2024,CUST4692,Emma Davis,North,Lucknow,Vegetables,Tomatoes,1497,9,0.01,84.31,Cash,Yes,5
22694,21-09-2024,CUST4693,Ava Clark,West,Mumbai,Dairy,Yogurt,1449,7,0.06,221.81,UPI,No,4
22695,21-09-2024,CUST4694,Charlotte Adams,South,Hyderabad,Beverages,Tea,290,14,0.18,56.65,Wallet,Yes,1
22696,21-09-2024,CUST4695,Alice Brown,North,Chandigarh,Beverages,Juice,1535,4,0.17,215.47,Card,Yes,4
22697,21-09-2024,CUST4696,Ava Clark,West,Ahmedabad,Fruits,Oranges,1249,17,0.05,56.54,Cash,No,4
22698,21-09-2024,CUST4697,Ava Clark,North,Delhi,Fruits,Mangoes,299,14,0.13,40.6,Cash,Yes,5
22699,21-09-2024,CUST4698,James White,South,Chennai,Vegetables,Tomatoes,1015,12,0.02,29.24,UPI,No,3
22700,21-09-2024,CUST4699,James White,South,Bengaluru,Bakery,Cake,1827,8,0.18,309.33,Card,No,3
22701,21-09-2024,CUST4700,Amelia Scott,South,Bengaluru,Dairy,Milk,641,17,0.12,6.38,Wallet,Yes,4
22702,21-09-2024,CUST4701,Amelia Scott,East,Patna,Bakery,Bread,843,19,0.06,209.79,Card,Yes,1
22703,21-09-2024,CUST4702,Noah Young,North,Delhi,Snacks,Chips,959,5,0.17,160.67,UPI,No,5
22704,21-09-2024,CUST4703,Mason Lewis,South,Chennai,Snacks,Popcorn,1470,6,0.09,13.14,UPI,Yes,5
22705,21-09-2024,CUST4704,Alice Brown,North,Chandigarh,Snacks,Biscuits,1741,1,0.17,-77.1,Card,No,3
22706,21-09-2024,CUST4705,Daniel Wilson,East,Patna,Fruits,Bananas,1952,4,0.14,297.74,Cash,No,3
22707,21-09-2024,CUST4706,Isabella Taylor,West,Ahmedabad,Bakery,Pastry,810,8,0.14,46.67,UPI,No,5
22708,21-09-2024,CUST4707,Lucas Green,East,Patna,Snacks,Biscuits,1304,2,0.13,-42.36,Card,No,5
22709,21-09-2024,CUST4708,Amelia Scott,East,Bhubaneswar,Bakery,Pastry,797,5,0.18,118.8,Card,No,5
22710,21-09-2024,CUST4709,Noah Young,West,Ahmedabad,Beverages,Water,1950,20,0.03,472.16,Wallet,No,5
22711,21-09-2024,CUST4710,Michael Lee,West,Pune,Vegetables,Spinach,754,20,0.17,27.49,UPI,No,3
22712,21-09-2024,CUST4711,Mia Walker,South,Bengaluru,Fruits,Apples,234,5,0.15,48.83,Cash,No,4
22713,22-09-2024,CUST4712,Alice Brown,North,Delhi,Vegetables,Tomatoes,1495,8,0.18,160.17,Cash,Yes,5
22714,22-09-2024,CUST4713,Ava Clark,South,Bengaluru,Beverages,Soft Drink,699,17,0.05,63.01,Card,No,5
22715,22-09-2024,CUST4714,Mason Lewis,North,Delhi,Vegetables,Spinach,639,6,0.11,117.42,Card,No,5
22716,22-09-2024,CUST4715,Olivia Martinez,West,Pune,Fruits,Grapes,1169,6,0.17,285.27,Wallet,Yes,5
22717,22-09-2024,CUST4716,Lucas Green,North,Delhi,Snacks,Chocolate,1202,3,0.05,120.53,Card,No,4
22718,22-09-2024,CUST4717,Olivia Martinez,South,Bengaluru,Bakery,Cake,1494,10,0.2,-19.83,UPI,No,1
22719,22-09-2024,CUST4718,Mia Walker,North,Lucknow,Snacks,Chips,1773,8,0.05,114.06,Card,Yes,3
22720,22-09-2024,CUST4719,James White,West,Mumbai,Beverages,Water,530,3,0.06,63.84,Wallet,No,5
22721,22-09-2024,CUST4720,Amelia Scott,East,Patna,Vegetables,Tomatoes,622,5,0.06,44.24,Card,Yes,2
22722,22-09-2024,CUST4721,Mia Walker,West,Ahmedabad,Bakery,Bread,1591,14,0.15,214.39,Card,Yes,3
22723,22-09-2024,CUST4722,John Smith,East,Patna,Bakery,Pastry,443,16,0.19,-14.1,Card,Yes,3
22724,22-09-2024,CUST4723,Michael Lee,South,Chennai,Fruits,Apples,916,15,0.02,188.92,Card,No,4
22725,22-09-2024,CUST4724,David Kim,East,Kolkata,Bakery,Donuts,1101,20,0.06,172.9,UPI,No,5
22726,22-09-2024,CUST4725,Emma Davis,West,Ahmedabad,Vegetables,Onions,226,17,0.17,35.12,UPI,Yes,5
22727,22-09-2024,CUST4726,Amelia Scott,West,Pune,Fruits,Apples,1639,16,0.1,-19.91,UPI,Yes,5
22728,22-09-2024,CUST4727,Isabella Taylor,South,Bengaluru,Bakery,Cookies,683,16,0.1,-1.88,Cash,Yes,5
22729,22-09-2024,CUST4728,Noah Young,South,Hyderabad,Dairy,Cheese,1226,8,0.1,-29.4,Card,No,5
22730,22-09-2024,CUST4729,Olivia Martinez,West,Mumbai,Vegetables,Tomatoes,1844,14,0.16,-39.84,Wallet,No,4
22731,22-09-2024,CUST4730,Ethan Hall,East,Bhubaneswar,Vegetables,Potatoes,830,13,0.06,63.07,Card,Yes,3
22732,22-09-2024,CUST4731,Charlotte Adams,West,Pune,Vegetables,Carrots,421,18,0.11,33.03,Cash,No,4
22733,22-09-2024,CUST4732,Ava Clark,North,Lucknow,Vegetables,Onions,1857,12,0.09,8.54,UPI,No,5
22734,22-09-2024,CUST4733,Sophia Johnson,North,Delhi,Dairy,Butter,904,5,0.12,192.89,Wallet,No,1
22735,22-09-2024,CUST4734,Mia Walker,South,Chennai,Beverages,Soft Drink,1655,8,0.11,152.26,Cash,No,2
22736,22-09-2024,CUST4735,Amelia Scott,West,Ahmedabad,Vegetables,Spinach,1645,2,0.17,409.15,Wallet,Yes,3
22737,23-09-2024,CUST4736,Ethan Hall,North,Delhi,Fruits,Bananas,1711,5,0.1,147.55,Card,Yes,1
22738,23-09-2024,CUST4737,Amelia Scott,East,Kolkata,Snacks,Biscuits,1283,11,0.04,-23.87,Card,No,4
22739,23-09-2024,CUST4738,Charlotte Adams,North,Delhi,Snacks,Chips,1471,5,0.1,-31.6,UPI,Yes,1
22740,23-09-2024,CUST4739,Olivia Martinez,East,Bhubaneswar,Beverages,Juice,1972,7,0.1,26.79,Card,No,5
22741,23-09-2024,CUST4740,Sophia Johnson,West,Pune,Fruits,Bananas,1796,20,0.13,-58.19,Card,No,5
22742,23-09-2024,CUST4741,Amelia Scott,North,Chandigarh,Beverages,Juice,73,19,0.18,-0.07,Cash,Yes,5
22743,23-09-2024,CUST4742,Olivia Martinez,North,Chandigarh,Bakery,Cake,1472,6,0.05,324.98,Cash,Yes,5
22744,23-09-2024,CUST4743,Michael Lee,North,Delhi,Fruits,Apples,625,11,0.16,32.24,Card,No,5
22745,23-09-2024,CUST4744,Mason Lewis,North,Chandigarh,Dairy,Butter,295,16,0.08,-5.11,Cash,Yes,4
